country,company_name,city,funding_amount,industry_tags,start_year,status,website,country_code
Slovenia,"""LIBRETO"" KNJIGARNA IN PAPIRNICA D.O.O.",,,,,,,
Slovenia,"""M.B. TRANSPORT"" D.O.O.",,,,,,,
Slovenia,"""MAI"", OBITELJSKO POLJUPRIVREDNO GOSPODARSTVO, PERICA ANĐELIĆ",,,,,,,
Slovenia,"""MALA MALČI"" - DRUŠTVO ZA DRUŽINSKO IN DOŽIVLJAJSKO VZGOJO",,,,,,,
Slovenia,"""METKO"", SERVIS LESNO OBDELOVALNIH STROJEV P.O.",,,,,,,
Slovenia,"""MISIJA *S"", DRUŠTVO ZA TRAJNOSTNI RAZVOJ POMURJA / EGYESÜLET A MURAVIDÉK FENNTARHATÓ FEJLŐDÉSÉÉRT",,,,,,,
Slovenia,"""MOST"" DRUŠTVO MLADIH ZA RAZVOJ POMURJA",,,,,,,
Slovenia,"""NACIONALNI OLIMPIJSKI INŠTITUT, ZAVOD ZA RAZVOJ ŠPORTA""",,,,,,,
Slovenia,"""NARAVOVARSTVENO DRUŠTVO ČUKOVA JAMA BOBOVEK""",,,,,,,
Slovenia,"""NEŽA"" DRUŠTVO ZA POMOČ OSEBAM Z OKVARO VIDA",,,,,,,
Slovenia,"""NFASS"" D.O.O. GRADIŠKA, VIDOVDANSKA BB, GRADIŠKA, GRADIŠČA , PODRUŽNICA BOVEC",,,,,,,
Slovenia,"""OBSCALE"" D.O.O.SREBRENIK",,,,,,,
Slovenia,"""ORHIDEJA "" ZAVOD ZA SPROSTITEV TELESA IN DUHA, SP. POLSKAVA-V LIKVIDACIJI",,,,,,,
Slovenia,"""OSTI JAREJ DRUŠTVO ZA OHRANJANJE ZDRAVJA IN VITALNOSTI""",,,,,,,
Slovenia,"""PETAR TURIST"" OBRT ZA PRIJEVOZ,",,,,,,,
Slovenia,"""POGLEJ"" DRUŠTVO ZA VSEŽIVLJENSKO POMOČ",,,,,,,
Slovenia,"""PREVOZ - TURIST"" D.O.O. ZA PROMET I TURISTIČKE USLUGE",,,,,,,
Slovenia,"""PRIMORCI IN ISTRANI V PREKMURJU, DRUŠTVO ZA OHRANJANJE TRADICIJE""",,,,,,,
Spain,& DANZA PRODUCCION Y MANAGEMENT DE ESPECTACULOS SL,,,,,,,
Spain,& GO PROCESOS SL,,,,,,,
Spain,& PARTNER EVENTS SL,,,,,,,
Spain,& SAMHOUD IBERIA SL,,,,,,,
Spain,& WHY NOT MENSAJE SL,,,,,,,
Spain,&COMUNICACION CONSULTORES EN COMUNICACION Y RELACIONES PUBLICAS SL,,,,,,,
Spain,&SAMHOUD ESPAÑA SL,,,,,,,
Spain,'MPORDA HOME SOCIEDAD LIMITADA EN LIQUIDACION,,,,,,,
Spain,(UN) COMMON SOUNDS AEIE,,,,,,,
Spain,- - - CONSTRUCCIONES VALLECOR SL,,,,,,,
Spain,---INTERNATIUM---COMPANY---SEEDS---SL---NO---VALE,,,,,,,
Spain,--WILD DRA-GON SPORT S.L.,,,,,,,
Spain,-ASTAPA S.A.- NO VALE,,,,,,,
Spain,-AUTOCARES LA MANZANA DE ADAN S.L. -NO VIGENTE,,,,,,,
Spain,-ROALCAO- SL -ANTIGUA,,,,,,,
Spain,.BAS LOGISTICS SL,,,,,,,
Spain,.RELEA MARCOS SL,,,,,,,
Spain,0 007 NUMERO SL,,,,,,,
Spain,0 1 KBYTE SL,,,,,,,
Spain,0 90 SL,,,,,,,
Spain,0 A 24 H MULTISERVICIOS GENERALES SL,,,,,,,
Spain,0 A 24 MULTISERVICIO SOCIEDAD LIMITADA,,,,,,,
Spain,0 A S H AGRUPACION SERVICIOS DEL HOGAR SL,,,,,,,
Spain,0 GRADOS & MERIDIAN SL,,,,,,,
Spain,0 INSTALACIONES ANGEL FERNANDEZ SL,,,,,,,
Spain,0'3 COMUNICACION SL,,,,,,,
Spain,0'95 BENISSA Y FAMILIA SL,,,,,,,
Spain,"0, 05 KM PRODUCCIONES SL",,,,,,,
Spain,"0, U.T.E. A LAMA",,,,,,,
Spain,"0,2 SOLUCIONES SL",,,,,,,
Spain,"0,5F ASISTENTES DE GESTION ON LINE SOCIEDAD LIMITADA",,,,,,,
Spain,0-24 HORAS TENEURGE SL,,,,,,,
Spain,00 ARQUITECTURA FINANZAS CONSTRUCCIONES Y MONTAJES SL,,,,,,,
Spain,00 ASISTENCIA ESPECIALIZADA DEL HOGAR SL,,,,,,,
Spain,00 REPARACIONES MADRID SL,,,,,,,
Spain,000 111 ACTIVA INSERTEC ESPAÑA SL,,,,,,,
Spain,000 ATLAS PRO REFORMAS Y MANTENIMIENTOS SL,,,,,,,
Spain,000 ESPAÑOL REALTI SL,,,,,,,
Spain,0000 CENTA SERVICIOS SL,,,,,,,
Spain,0002 VELPRO SL,,,,,,,
Spain,001 ALCANTARILLADOS Y LIMPIEZAS SL,,,,,,,
Spain,001 BAZAR BEIJING SL,,,,,,,
Spain,"001 TAPAS TAPAS GRAN CANARIA, SOCIEDAD LIMITADA",,,,,,,
Spain,001ACADEMIA DE FORMACION CONTINUA SL,,,,,,,
Spain,001TECH SL,,,,,,,
Spain,0024 HORAS ALBACETE SOCIEDAD LIMITADA,,,,,,,
Spain,"003 NEXO ARQUITECTURA, IDEACION, DISEÑO Y PLANIFICACION SLP",,,,,,,
Spain,004 DE TENERIFE SL,,,,,,,
Spain,005 AVENUE SL,,,,,,,
Spain,005 SL,,,,,,,
Sweden,""" Ekonomiska Föreningen Arrendatorn"", Lund",,,,,,,
Sweden,""" Ekonomiska Föreningen Endräkten""",,,,,,,
Sweden,""" Maxibox & Co """,,,,,,,
Sweden,"""Affären"" Hamnen Handelsbolag",,,,,,,
Sweden,"""Amir Temur"" Catering, ekonomisk förening",,,,,,,
Sweden,"""Anna Johannas"" slöjd & present Handelsbolag",,,,,,,
Sweden,"""Avant Utbildningskonsult Handelsbolag""",,,,,,,
Sweden,"""BOOM"" HANDELSBOLAG",,,,,,,
Sweden,"""Bostadsrättsföreningen Bilen""",,,,,,,
Sweden,"""Broby Turist"", ekonomisk förening",,,,,,,
Sweden,"""Butterfly"" Musikcafé o diskotek Kommanditbolag",,,,,,,
Sweden,"""Cold Stores"" i Eslöv Aktiebolag",,,,,,,
Sweden,"""Da Capo"" Restaurang Aktiebolag",,,,,,,
Sweden,"""De kommunanställdas semesterhemsförening i Göteborg"" utan personlig ansvarighet",,,,,,,
Sweden,"""EMTEK"" Handelsbolag",,,,,,,
Sweden,"""Emmis"" Kiosk & Micro Livs Handelsbolag",,,,,,,
Sweden,"""Faxe Kalkugn, filial till A/S Faxe Kalkbrud, Danmark""",,,,,,,
Sweden,"""Filial till"" Auto Care International AS, Norge",,,,,,,
Sweden,"""Föräldrakooperativet Polarna"", ekonomisk förening",,,,,,,
Sweden,"""Grillhörnan"" Kommanditbolag",,,,,,,
Sweden,"""HANDTAGET"" FRISKVÅRDSMASSAGE Handelsbolag",,,,,,,
Sweden,"""HASSES"" KLÄDMARKNAD HANDELSBOLAG",,,,,,,
Sweden,"""HUNDBODEN"" Handelsbolag",,,,,,,
Sweden,"""Hjuviks Sanitetsförening, Ekonomisk Förening""",,,,,,,
Sweden,"""Hovet"" Centrum Aktiebolag",,,,,,,
Sweden,"""HÄXANS HUS"" HANDELSBOLAG",,,,,,,
Sweden,"""Högt i tak ek för.""",,,,,,,
Sweden,"""I Ur och Skur - Snögubben"", Täby Ekonomisk förening",,,,,,,
Sweden,"""Iminna"" Diamant och Ädelstenssliperi, Sten Bergdahl & Co Handelsbolag",,,,,,,
Sweden,"""Kajsas Gästis"" Handelsbolag",,,,,,,
Sweden,"""Kanot-Olles"" Handelsbolag",,,,,,,
Sweden,"""Kioskis"" Vingåker Handelsbolag",,,,,,,
Sweden,"""Klipperian Handelsbolag""",,,,,,,
Sweden,"""Kusin Vitamin, ek för""",,,,,,,
Sweden,"""LUCULLUS"" Grill-Pizza-Kiosk Handelsbolag",,,,,,,
Sweden,"""Libbes Läder"" Evert o Eva Fransson Handelsbolag",,,,,,,
Sweden,"""Lilla Garnstugan Handelsbolag""",,,,,,,
Sweden,"""Lilla My"" Pizza Cemil Yildirim Handelsbolag",,,,,,,
Sweden,"""Låset"" Henriksson Aktiebolag",,,,,,,
Sweden,"""NOUVEAUX"" Aktiebolag",,,,,,,
Sweden,"""Ordförrådet"" Handelsbolag",,,,,,,
Sweden,"""Parfymeri Air"" Handelsbolag",,,,,,,
Sweden,"""Rally Harry"" Bil Aktiebolag",,,,,,,
Sweden,"""Rogers Mack"" Handelsbolag",,,,,,,
Sweden,"""Rossbols blandning ekonomisk förening""",,,,,,,
Sweden,"""STUDIO CALUFSEN"" HANDELSBOLAG",,,,,,,
Sweden,"""SWEDECAMION"" Handelsbolag",,,,,,,
Sweden,"""Sawa-Eema"" Handelsbolag",,,,,,,
Sweden,"""Skärkälls andelsförening ek.för.""",,,,,,,
Sweden,"""Sysslebäcks'Hemläkarverksamhet Handelsbolag""",,,,,,,
