country,company_name,city,funding_amount,industry_tags,start_year,status,website
UK,Aggero,London,,"Marketplace, Software, FinTech",2018,True,https://aggero.io/
UK,Aggregion,London,1750000.0,"Big Data, Blockchain, Information Technology, Internet of Things, Media and Entertainment, Publishing",2015,True,https://www.aggregion.com/
France,Agicap,Lyon,,"cloud, cash, SMEs,",2016,True,https://agicap.fr/
Spain,Agicent App Company,Barcelona,,"Mobile, Development, iOS, Android",2017,True,https://www.agicent.com
Latvia,Agicortex,Riga,,"Artificial Intelligence, Machine Learning, 3D Neural Networks",2020,True,https://agicortex.com/
UK,Agile Analog,Cambridge,,"Agile, Market, Analog",2017,True,https://www.agileanalog.com/
Portugal,Agile Hro,Lisbon,300000.0,"peo, hr outsourcing, payroll, taxation, global mobility, EOR",2019,True,https://agilehro.com/
Germany,Agile Robots,Gilching,25000000.0,"Artificial Intelligence, Industrial Automation, Robotics",2018,True,http://www.agile-robots.com/
Germany,Agile Scrum Group Gmbh,Köln,300000.0,"agile, scrum, SAFe, kanban",2015,True,https://agilescrumgroup.de/uber-uns/geschichte/
Hungary,Agilepr,Budapest,,"digital pr, agility, brand building",2023,True,https://agilepr.net/
UK,Agilerl,London,1750000.0,SaaS,2023,True,https://www.agilerl.com/
Slovenia,Agilicity,Ljubljana,300000.0,"Architecture, CAD, Property Development, Real Estate, Smart Cities, Software",2017,True,https://modelur.com/
UK,Agilityportal,London,,"Remote teams, Product managers, project manager, Entrepreneurs, HRs",2019,True,https://agilityportal.io/
Italy,Agilize Europe,Milan,,"Accounting. Enterprise Applications, Enterprise Software",2016,True,agilize.it/
Portugal,Agis,Avora,,"CONSULTING, ADVISORY, VALUE-BASED CARE​, DIGITAL DEVELOPMENT",2021,True,http://agis.pt/
UK,Agitate,London,3750000.0,"Financial Services, Payments",2018,True,https://agitate.io/
Switzerland,Agnostic Intelligence,Zug,,"Cybersecurity, Supply Chain, SaaS",2022,True,https://www.agnostic-intelligence.com/
UK,Agora,Sittingbourne,,"e-commerce, marketplace, B2B, B2C Fintech",2020,True,https://www.linkedin.com/in/lewis-johns-8585b151
Switzerland,Agora Care,Geneva,1750000.0,"Health Care, Information Services, Medical, Web Development",2021,True,https://www.agora-care.ch/
Spain,Agora Images,Barcelona,1750000.0,"App Marketing, Apps, Photography",2016,True,agoraimages.com/
France,Agora Software,Paris,,"Collaborative IoT, Interoperable IoT, Natural language IoT",2019,True,www.agora-software.com
Hungary,Agora Solutions,Nyíregyháza,300000.0,Software,2019,True,agorasoftwares.com/
UK,Agora World,London,3750000.0,"Beauty, E-Commerce, Internet",2019,True,https://www.agoraworld.co/
France,Agorapulse,Paris,,"SaaS, Social Media, Software",2011,True,www.agorapulse.com
Sweden,Agorify,Stockholm,,"hybrid event platform, event technology, event platform",2018,True,https://agorify.com/
France,Agorize,Paris,,"Open innovation, Crowdsourcing, Recruitment, Employer branding, Talent Relationship Management, University relations, Hackathon, intrapreneurship",2011,True,http://www.get.agorize.com/
Norway,Agoro Carbon Alliance,Oslo,,"Farm carbon credits, Emissions reduction, Carbon reduction, Soil health",2021,True,https://agorocarbonalliance.com/
Bulgaria,Agra,Plovdiv,,"Agriculture, Agricultural Service, Agricultural Goods",2021,True,http://agra.global
Germany,Agrando,Munich,,"Agriculture, AgTech, B2B",2017,True,www.agrando.com
Denmark,Agreena,Copenhagen,3750000.0,"Agriculture, AgTech, GreenTech",2018,True,https://agreena.com/
France,Agreenculture,Ramonville-saint-agne,300000.0,"Agriculture, AgTech, Artificial Intelligence, Autonomous Vehicles, Farming, GPS, GreenTech, Hardware, Sustainability",2016,True,https://www.agreenculture.net
Spain,Agregador De Ocio Fiestify,Madrid,,"leisure, marketing, online",2016,True,www.fiestify.com
Portugal,Agri Marketplace,Setúbal,,"Agriculture, AgTech, E-Commerce, Trading Platform",2016,True,http://www.agrimp.com/
Austria,Agri Spectra Ai,Vienna,300000.0,"Precision Agriculture, Sustainable Agriculture, Plant Disease Detection, Crop Monitoring",2023,True,https://agri-spectra.com/
Ireland,Agri360,Dublin,,"Agriculture, AgTech, Blockchain, Farmers Market, Farming, Information Technology",2018,True,agri360.io
Germany,Agribiome,Duesseldorf,,"agriculture, food security, crop resilience, animal health",2024,True,www.agribiome.de
Romania,Agricloud,Bucharest,,"Internet of Things, Software, farms",2018,True,http://www.agricloud.ro
Italy,Agricolus,Perugia,,"Agriculture, AgTech, Internet of Things, Machine Learning",2017,True,http://www.agricolus.com/
France,Agricool,Paris,,"agritech, containers, production",2015,True,www.agricool.co
Germany,Agrimand,Birkenwerder,,"Agriculture, E-Commerce, Marketplace, Trading Platform",2019,True,https://www.agrimand.com/
Croatia,Agrines,Osijek,,"software development, agroculture software, B2B",2021,True,https://agrines.net/
Switzerland,Agrinorm,Luzern,50000.0,"AgTech, Artificial Intelligence, Food and Beverage, Machine Learning",2019,True,https://agrinorm.ai/
Netherlands,Agriplace,Amsterdam,1750000.0,"Agriculture, Compliance, Document Management, Food and Beverage",2018,True,https://ww.agriplace.com/
Romania,Agrivector,Bucharest,,"AgTech, Marketplace, fruits and vegetables",2021,True,https://agrivector.ro/
UK,Agrivi,London,,"farm management, farming, big data, agricultural, agritech",2013,True,http://www.agrivi.com/
Poland,Agro Contracts,Grójec,,"Agrotech, tracebility, data-driven farm",2024,True,agrocontracts.com
Denmark,Agrobiomics,Copenhagen,,"agriculture , food security, novel science-based",2022,True,https://www.agrobiomics.bio/
Italy,Agrobit,Florence,,"High Resolution Aerial Map, 3D models, Counting plants,Counting plants",2022,True,https://www.agrobit.ag
UK,Agrocognitive,Birmingham,,"Agriculture, AgTech, Farming, Precision Agriculture",2020,True,https://agrocognitive.com
Greece,Agrofelis,Athens,,"agriculture, precise robots, robotic innovation",2020,True,https://www.agrofelis.com/
Portugal,Agroinsider,Évora,,"agronomy, agritech, farmers",2015,True,www.agroinsider.com
Latvia,Agrolatvija,Jelgava,,"Costumer service, retail, e-commerce",2023,True,https://agrolatvija.lv
Poland,Agronetpro,Sobienie-Jeziory,300000.0,Agritech,2021,True,https://agronetpro.com/en-en
Hungary,Agroninja,Csongrád,750000.0,"Cyber Security, Health Care, Information Technology, Security",2017,True,agroninja.com/
Latvia,Agroplatforma,Jelgava,50000.0,"Agriculture, AgTech, Farming",2017,True,https://www.agroplatforma.lv/?lang=en
Spain,Agroptima,Barcelona,,"Farming, Cloud, IoT, Agriculture, agritech",2014,True,https://www.agroptima.com/
Latvia,Agrorobot,Riga,,"Agtech, robotic, IoT, Agriculture",2023,True,https://agrorobot.lv/
Italy,Agrorobotica,Scarlino,,"Agriculture, Computer, Farming",2017,True,https://www.agrorobotica.it/
Belgium,Agrosavfe,Belgium,,"Healthy Food, FoodTech, BioTech",2013,True,https://agrosavfe.be/
Hungary,Agrosentinels Ltd,Debrecen,,"Predictive maintenance, AI, Industry, Agtech, Precision agriculture",2022,True,https://agrosentinels.com/en/home/
Spain,Agrosingularity,Murcia,1750000.0,"Agriculture, AgTech, Food Processing, Sustainability",2019,True,https://www.agrosingularity.com/
Switzerland,Agrosustain,Nyon,,"agritech, agriculture, researcg",2018,True,http://www.agrosustain.ch
France,Agrosymbiose,Louveciennes,300000.0,"Independence, Transparency, Reliability",2020,True,https://www.agrosymbiose.eu/
Bulgaria,Agrovar Cc,Sofia,300000.0,"agtech, carbon farming, regenerative agriculture, circular economy, sutainability, AI",2021,True,www.agrovar.bg/en
Spain,Agrow Analytics,Malaga,50000.0,"Agriculture, AgTech, Farming, Software",2021,True,https://www.agrowanalytics.com/
Sweden,Agteria Biotech,Sweden,1750000.0,"Agritech, Biotech",2023,True,http://agteria.com/
UK,Agua De Madre,London,300000.0,"Food and Beverage, Food Processing, Craft beer,  Wine and Spirits",2017,True,https://www.aguademadre.co.uk/
Belgium,Aguavibes,Antwerpen,,"Health Care, Home Health Care, Water Purification",2019,True,https://www.aguavibes.com/nl/home
Netherlands,Agurotech,Amsterdam,1750000.0,"Consulting, Farming, IT Services",2020,True,https://www.agurotech.com/
UK,Agxio,Aberystwyth,750000.0,"Analytics, Artificial Intelligence, Machine Learning",2018,True,https://www.agxio.com/
Germany,Agyleos,Berlin,300000.0,"Agility, Culture, SaaS platform, Promotes self-organization",2021,True,https://agyleos.com
UK,Ahauz,London,300000.0,"Financial Services, Internet, Lending",2016,True,https://ahauz.com/
Germany,Ahdus Technology,Heilbronn,,"E-Commerce, Information Technology, Software, Web Development",2019,True,https://ahdustechnology.com/
Germany,Ahead,Berlin,,"Emotional intelligence, Beta testing",2021,True,https://www.ahead-app.com/
Germany,Ahead App,Berlin,1750000.0,E-Learning,2020,True,http://ahead-app.com
Austria,Ahead Bio,Vienna,3750000.0,"Pharmaceutical Manufacturing, Biotechnology, Drug Discovery",2019,True,https://aheadbio.com/
Germany,Ahearo,Hof,300000.0,"audioarticles, journalism, news, stories",2019,True,ahearo.com
Malta,Ahex,Malta,,"Software, Human Resources, HR",2020,True,https://ahex.eu
Austria,Ahoy Kapptn,Linz,,"Android, Apps, iOS, Mobile Apps",2020,True,https://ahoikapptn.com/
Czechia,Ahoyteam,Prague,750000.0,"remote, workflow automation, slack, distributed teams",2020,True,www.ahoyteam.com
UK,Ahro Scientific Publishing,Glasgow,,"Publishers, Event, Training",2019,True,https://ahroeop.org
France,Ahrtemis,Paris,750000.0,SaaS,2021,True,https://www.ahrtemis.com/
Sweden,Ahum,Stockholm,7500000.0,"Health Care, Information Technology, Marketplace",2015,True,https://www.ahum.se/
Spain,Ahyres,Madrid,25000000.0,"Drones, SaaS",2022,True,https://ahyres.com/
Belgium,Ai Accounting Apps,Brussels,,accounting,2024,True,https://www.aiaccountingapps.com
France,Ai Agent Builder,Gaurav Khanna,50000.0,"SaaS, B2B, Enterprise",2024,True,https://www.aiagent-builder.com/
Lithuania,Ai Agent Store,Vilnius,,"AI, AI Agents, AI Agents Store, AI Agents Marketplace",2024,True,https://aiagentstore.ai/
Poland,Ai Agents List,Poland,,"Ai agents, Ai, Directory",2024,True,https://aiagentslist.com/
UK,Ai Anime Generator,ingot,,image generator,2024,True,https://aianimegen.com
Portugal,Ai Answer Generator,Lisbon,,"AI, Educational Tools, Content Research",2024,True,https://www.aidirectori.es/tools/writing-tools/ai-answer-generator
UK,Ai App Icon,England,,"AI app icons, AI icon generator, custom app icons",2024,True,https://aiappicon.com
Belgium,Ai Apps,"Aarhus, Denmark",1750000.0,"AI tools, AI platform, AI solutions",2024,True,https://www.aiapps.com/
Poland,Ai Assistant,Warsaw,,"AI, Assistant",2023,True,https://aiassistant.so/
UK,Ai Assisted Learning,Cheltenham,,"AI, learning, virtual trainer",2018,True,http://www.mybrian.app
Germany,Ai Automation Agent,Berlin,,"ai automation, chatbots, llm, ai",2024,True,https://aiautomationagent.com/
UK,Ai Baby Generator,London,,"AI, Entertainment, Kids",2024,True,https://www.aibabygenerator.io/
Norway,Ai Blog Generators,Oslo,50000.0,"ai, blog, writing, marketing",2023,True,https://aibloggenerators.com/
Germany,Ai Bots As A Service,Munich,,"Customer Service, Digital Entertainment, Internet, Machine Learning, Motion Capture",2020,True,www.aibotsasaservice-cogxavatars.com
UK,Ai Build,London,1750000.0,"3D Printing, Artificial Intelligence, Machine Learning, Manufacturing, Robotics",2015,True,http://ai-build.com/
Bulgaria,Ai Bulgaria,Dupnitsa,300000.0,"Technology, Information, Media, AI",2023,True,https://aibulgaria.com/
Poland,Ai Busters,Warszawa,300000.0,"Artificial Intelligence, Customer Service, Machine Learning",2018,True,https://www.aibusters.com/
UK,Ai Caller,London,,"AI, Automated Calling System. Gen AI",2023,True,https://aicaller.io
Italy,Ai Cartoon Generator,Amalfi,,"AI Image, Design, Prompt",2024,True,https://aicartoongenerator.org
Spain,Ai Chatbot Hub,Bilbao,,"ai chatbot, ai agent, no-code, ai",2024,True,https://aichatbothub.com
Germany,Ai Comic Factory,Göttingen,50000.0,"aicomicfactory,AI Comic Factory,AI Comic,AI Comic book",2023,True,https://www.aicomicfactory.art/
Germany,Ai Compl1Zen Ug,Düsseldorf,,"AI eLearning, AI maturity level, AI development, AI Consulting",2024,True,https://www.compl1zen.ai
Croatia,Ai Compliance Advisor,Zagreb,,"compliance, AI, legal, solofounder",2025,True,https://aicomplianceadvisor.eu
UK,Ai Cosmos Studios,Godalming,,"Media Production, AI, Automation",2023,True,https://www.aicosmosstudios.com/
UK,Ai Cover Letter Generator,London,,"AI, Resume Writer,",2025,True,https://ai-coverletter-generator.com/
France,Ai Design Interior,Paris,,"AI,Real estate,Immobilier,Architecture,Design Interior",2025,True,https://aidesigninterior.com/?ref=eustartups
UK,Ai Detector Writer,London,50000.0,"text, analyze, ai content",2023,True,https://aidetectorwriter.com/
Portugal,Ai Directories,Lisbon,50000.0,"SEO, Marketing, AI",2024,True,https://www.aidirectori.es/
UK,Ai Disraeli,London,300000.0,"Technology, Information, Media",2021,True,https://www.aidisraeli.co.uk
Spain,Ai Dream Interpreter,Valencia,,"AI, night dream, psychology",2025,True,https://dreampower.app/
Estonia,Ai Electronics,Estonia,300000.0,"AI, App, Electronics",2024,True,https://aielectronics.vercel.app/
Denmark,Ai Energy,Copenhagen,300000.0,"Services, Renewable Energy, AI, SolarPlanner",2022,True,https://solarplanner.eu/
Denmark,Ai Flow Chat,Copenhagen,,"AI, workflow, automation, prompting,",2025,True,https://aiflowchat.com/
UK,Ai Forge,London,,"AI, Business Development, Mentorship, Investment",2023,True,https://www.aiforge.org/
Switzerland,Ai Genie Photo Video Maker,Zurich,,"AI, Generative art",2023,True,https://ai-genie.app
Germany,Ai Group Cards,Berlin,,"AI, Employee Engagement, HR, Digital Greeting Cards",2024,True,https://aigroupcards.com
UK,Ai Hug Video Studio,London,50000.0,Video Generator,2024,True,https://aihug.app/
UK,Ai Humanize,Birmingham,,"AI,Rewrite,AI Detector",2024,True,https://aihumanize.io/
UK,Ai Image Generator Nsfw,Usa,50000.0,"Ai,Image generator",2024,True,https://aiimagegeneratornsfw.com/
Netherlands,Ai Lab One,The Hague,,"artificial intelligence, innovation, research, development",2020,True,https://ailab.one
UK,Ai Library,United Kingdom,,"AI Tools Directory, AI Gamified Launchpad, AI Tools,",2023,True,https://www.theailibrary.co/
Spain,Ai Made In Spain,Málaga,,"IA España, directorio, talento, conexión global",2025,True,https://www.aimadeinspain.es/
Austria,Ai Manga Translator,"245 Wo Lung Street, Fanling, North District, Hong Kong",50000.0,"AI,Browser Extensions,Business",2023,True,https://aimangatranslator.com/
UK,Ai Martz,London,,"AI, AI products, AI tools",2025,True,https://aimartz.com
Sweden,Ai Medical Technology,Stockholm,1750000.0,"Medtech, Cancer diagnostics, AI",2021,True,https://www.aimedtech.com/about
Malta,Ai Model Agency,Sliema,,"Software Development, Artificial Intelligence, Fashion Industry",2023,True,https://aimodelagency.com/
UK,Ai Music,London,,"Advertising Platforms, Artificial Intelligence, Machine Learning, Marketing, Music, Software",2016,True,https://www.aimusic.co.uk
UK,Ai Newsletter Name Generator,England,,"newsletter name generator, find newsletter names",2024,True,https://tools.mattgiaro.com/newsletter-name-generator
Italy,Ai Parts,Parma,1750000.0,"Artificial Intelligence, Automotive, Machine Learning",2018,True,https://www.aiparts.it/
Netherlands,Ai Poster Generator,Amsterdam,50000.0,": SaaS, AI/ML, Creative Tools, Design Technology",2025,True,https://aipostergenerator.com/
Spain,Ai Prompter Jobs,Granada,,"IA, Trabajos, Ingenieros Prompts",2023,True,https://www.aipromptersjobs.com/
Czechia,Ai Recruitment,Karvina,,AI Recruiting Sourcing Jobs,2023,True,"www.airecruitment,ai"
Estonia,Ai Render,Tallinn,,"architecture, design, render",2024,True,https://airender.io/
Spain,Ai Sheets,Madrid,300000.0,"AI-Powered Google Sheets Add-On, Custom AI Functions, Perplexity Integration",2024,True,https://aisheets.app/
Lithuania,Ai Software Cost Estimator,Kaunas,300000.0,"AI software cost estimator, project planning tool, software development, cost estimation, timeline assessment",2019,True,https://idealink.tech/ai-software-cost-estimator
France,Ai Stash,Paris,,"Artificial Intelligence, Softwares, Tech, Internet",2023,True,https://www.aistash.co/
Germany,Ai Superior,Darmstadt,,"Analytics, Artificial Intelligence, Big Data, Data Mining",2019,True,https://aisuperior.com/
UK,Ai Systems Solutions,Glasgow,,"android app development company, artificial intelligence solutions in Glasgow, ai solutions company in Glasgow",2020,True,https://charbytes.com/
UK,Ai Text Humanizer,London,,ai text humanizer,2025,True,https://www.aitexthumanizer.app/
Netherlands,Ai Tools List,Hoorn,50000.0,AIAI Tools,2023,True,https://aiai.tools/
